"","Gene_id","Percent_12B","Percent_10G","Percent_3D7B","Percent_B11","Percent_A7","Percent_E5","MaxRedPercentDif","MeanRedPercent","MaxRedPercent","Interval","areaFC","area_12B","area_10G","area_3D7B","area_B11","area_A7","area_E5","MaxArea","MinArea","MeanPercent","rel_12B","rel_10G","rel_3D7B","rel_B11","rel_A7","rel_E5","Chrom","Start","Stop","Type","Strand","Name","Annot","Is_tRNA","Gene_name","Family","SubFamily","Label","Family_Grouped","Variant","Gam_specific","Difpeaks_12B_10G","Difpeaks_A7_E5","Difpeaks_A7_B11","Difpeaks_E5_B11","state_12B","state_10G","state_3D7B","state_B11","state_A7","state_E5","category_12B","category_10G","category_3D7B","category_B11","category_A7","category_E5"
"11","PF3D7_0101600",1.89075630252101,2.55920550038197,1.20320855614973,3.51413292589763,2.84568372803667,3.20855614973262,2.3109243697479,2.53692386045327,3.51413292589763,"Left",1.40078921673672,8.28718592949085,NA,6.65463959144867,25.4952545565575,21.968804398269,22.8513373788234,25.4952545565575,6.65463959144867,5.35651946238436,"min",NA,"min","max","max","max","Pf3D7_01_v3",81764,83106,"protein_coding_gene","-","RIF","rifin",FALSE,"RIF","RIFIN","rifA","PF3D7_0101600: RIF","RIFIN",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed"
"12","PF3D7_0101800",3.38044308632544,3.13216195569137,2.7501909854851,4.73644003055768,5.69136745607334,4.20168067226891,2.94117647058824,3.98204736440031,5.69136745607334,"Left",1.83654965318642,NA,NA,15.0319380755615,36.9795826890027,12.2779898536454,33.5584024949018,36.9795826890027,12.2779898536454,2.55716529935416,NA,NA,"min","max","min","max","Pf3D7_01_v3",87202,88177,"protein_coding_gene","-","STEVOR","stevor",FALSE,NA,"STEVOR","stevor","PF3D7_0101800: STEVOR","STEVOR",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed"
"13","PF3D7_0101900",5.82505729564553,0.439266615737204,1.12681436210848,2.86478227654698,1.94805194805195,1.75706646294882,5.38579067990833,2.32683982683983,5.82505729564553,"Left",1.3706982236981,13.219792941589,NA,NA,26.7395317647462,28.8522155824914,31.6556840503285,31.6556840503285,13.219792941589,3.17681968930005,"min",NA,NA,"max","max","max","Pf3D7_01_v3",90241,91420,"protein_coding_gene","-","RIF","rifin",FALSE,"RIF","RIFIN","rifB","PF3D7_0101900: RIF","RIFIN",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed"
"14","PF3D7_0102000",19.4041252864782,19.4614209320092,25.5920550038197,1.52788388082506,2.17723453017571,0.190985485103132,25.4010695187166,11.3922841864018,25.5920550038197,"Left",3.07359905361974,58.6891142305477,58.7485568820938,52.9458885395334,31.6063866441766,54.0953109731336,17.4086496109083,58.7485568820938,17.4086496109083,6.64819340198988,"max","max","max","mid","max","min","Pf3D7_01_v3",93112,93875,"pseudogene","-","PHIST","Plasmodium exported protein (PHISTa), unknown function, pseudogene",FALSE,NA,"PHIST","PHISTa","PF3D7_0102000: PHIST","PHIST",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Active_FC","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Active","Var_Repressed","Var_Repressed","Var_Repressed"
"15","PF3D7_0102100",13.5408708938121,11.1917494270435,6.28342245989305,6.32161955691367,7.35294117647059,8.0977845683728,7.25744843391902,8.79806468041762,13.5408708938121,"Mid",1.53202153406878,24.1230000956114,27.7358864867478,16.7352174967363,12.0576053553278,7.13019685352269,22.0347826990206,27.7358864867478,7.13019685352269,9.54355035782859,"max","max","mid","min","min","max","Pf3D7_01_v3",95049,95899,"pseudogene","+","STEVOR","stevor, pseudogene",FALSE,NA,"STEVOR","stevor pseudogene","PF3D7_0102100: STEVOR","STEVOR",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed"
"16","PF3D7_0102200",98.4530175706646,98.0328495034377,97.9564553093965,97.8227654698243,97.746371275783,97.9182582123759,0.706646294881594,97.9882862235803,98.4530175706646,"Left",2.15797625612129,51.3094396642479,53.7500284873698,47.6071433285134,28.5736080566723,30.3237826877213,24.7252478425384,53.7500284873698,24.7252478425384,98.7475999301798,"max","max","max","min","min","min","Pf3D7_01_v3",97589,103615,"protein_coding_gene","+","RESA","ring-infected erythrocyte surface antigen",FALSE,"RESA","OTHER","PHISTb_dnaj","PF3D7_0102200: RESA","Other CVGs",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Var_Active_FC","Var_Active_FC","Var_Active_FC","Var_Repressed_FC","Var_Repressed_FC","Var_Repressed_FC","Var_Active","Var_Active","Var_Active","Var_Repressed","Var_Repressed","Var_Repressed"
"17","PF3D7_0102300",79.9274255156608,73.6249045072575,74.8281130634072,74.1787624140565,81.0924369747899,77.2918258212376,7.46753246753246,76.8239113827349,81.0924369747899,"Right",1.58458781059862,45.9854433619718,42.786182480027,44.8589952845492,62.1954743677707,63.592597637545,64.0988885325784,64.0988885325784,42.786182480027,95.2478617559784,"min","min","min","max","max","max","Pf3D7_01_v3",104057,105792,"protein_coding_gene","+",NA,"Plasmodium exported protein, unknown function",FALSE,NA,NA,NA,"PF3D7_0102300","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"18","PF3D7_0102400",29.1061879297173,35.6760886172651,28.7624140565317,20.301757066463,23.5867074102368,23.5676088617265,15.3743315508021,26.8334606569901,35.6760886172651,"Mid",1.54054424311996,23.5584961248499,24.9311272812417,20.8003363688376,6.26034404766752,4.21080721127826,5.46114572700758,24.9311272812417,4.21080721127826,24.1228835747949,"max","max","max","min","min","min","Pf3D7_01_v3",107196,108348,"pseudogene","-",NA,"lysophospholipase, putative, pseudogene",FALSE,NA,NA,"Lysophospholipase","PF3D7_0102400","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"19","PF3D7_0102500",98.6249045072575,97.8991596638655,98.0328495034377,96.1229946524064,94.6715049656226,96.0847975553858,3.95339954163484,96.9060351413293,98.6249045072575,"Right",0.78626177358971,43.4310197607414,41.8596735126767,46.0528092699683,40.6705192884621,36.2838155986755,35.4775884151867,46.0528092699683,35.4775884151867,73.2675859661372,"max","mid","max","mid","min","min","Pf3D7_01_v3",109004,117516,"protein_coding_gene","-","EBA181","erythrocyte binding antigen-181",FALSE,"EBA181",NA,NA,"PF3D7_0102500: EBA181","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"20","PF3D7_0102600",23.77769289534,25.9931245225363,24.2551566080978,71.524064171123,77.3682200152788,75.362872421696,53.5905271199389,49.7135217723453,77.3682200152788,"Left",1.85008852887837,46.7037092437131,42.6224688842101,46.8223319172399,21.9386412038258,33.2281056465117,30.8271499568626,46.8223319172399,21.9386412038258,48.1650375283645,"max","max","max","min","mid","mid","Pf3D7_01_v3",118811,122534,"protein_coding_gene","-","FIKK1","serine/threonine protein kinase, FIKK family",FALSE,"FIKK1","FIKK","FIKK","PF3D7_0102600: FIKK1","FIKK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC_Dif_max","Active_FC_Dif_max","Active_FC_Dif_max","Inactive_FC_Dif_min","Active_FC_Dif_mid","Active_FC_Dif_mid","Active","Active","Active","Inactive","Active","Active"
"21","PF3D7_0102700",55.0420168067227,33.7280366692131,43.8120702826585,52.7501909854851,51.0695187165775,45.6455309396486,21.3139801375096,47.0078940667176,55.0420168067227,"Left",1.06816845794836,30.685695717927,28.8190490671066,28.3773247331691,21.684577419846,16.3188299585215,16.6710578626454,30.685695717927,16.3188299585215,46.8689998254495,"max","max","max","mid","min","min","Pf3D7_01_v3",124393,126213,"protein_coding_gene","+","MaTrA","merozoite-associated tryptophan-rich antigen",FALSE,"MaTrA",NA,NA,"PF3D7_0102700: MaTrA","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"22","PF3D7_0102800",40.6226126814362,58.9954163483575,58.9381207028266,28.4950343773873,26.3368983957219,23.7967914438503,35.1986249045073,39.53081232493,58.9954163483575,"Left",0.681102120411767,12.5257086066956,14.2217018976003,10.7901910779604,15.3930466513418,6.23222313180354,8.52921760644966,15.3930466513418,6.23222313180354,34.022080642346,"max","max","mid","max","min","min","Pf3D7_01_v3",125834,128373,"protein_coding_gene","-",NA,"seipin domain-containing protein, putative",FALSE,NA,NA,NA,"PF3D7_0102800","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"23","PF3D7_0102900",67.9144385026738,67.5133689839572,67.1504965622613,78.7624140565317,76.279602750191,80.1757066462949,13.0252100840336,72.9660045836517,80.1757066462949,"Left",0.649621184773509,30.3740331501994,30.4285570923748,29.9847019054197,25.6084256322555,21.8338636504481,21.6911521571711,30.4285570923748,21.6911521571711,82.8373189038226,"max","max","max","mid","min","min","Pf3D7_01_v3",128568,131554,"protein_coding_gene","-",NA,"aspartate--tRNA ligase",FALSE,NA,NA,NA,"PF3D7_0102900","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"24","PF3D7_0103000",36.1344537815126,30.366692131398,31.035141329259,59.8739495798319,69.7669977081742,69.3468296409473,39.4003055767762,49.4206773618538,69.7669977081742,"Right",2.41072571842853,36.2068682908311,38.0637014566719,36.0676590952237,8.63965073118077,5.6394405438082,5.89958716977638,38.0637014566719,5.6394405438082,40.7510036655612,"max","max","max","min","min","min","Pf3D7_01_v3",131608,134133,"protein_coding_gene","-",NA,"vacuolar protein sorting-associated protein VTA1, putative",FALSE,NA,NA,NA,"PF3D7_0103000","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC_Dif_max","Active_FC_Dif_max","Active_FC_Dif_max","Inactive_FC_Dif_min","Inactive_FC_Dif_min","Inactive_FC_Dif_min","Active","Active","Active","Inactive","Inactive","Inactive"
"25","PF3D7_0103100",44.576012223071,45.550038197097,50.7639419404125,50.3246753246753,52.4255156608098,56.1879297173415,11.6119174942704,49.9713521772345,56.1879297173415,"Sides",0.71879623086068,16.3175179943512,16.1299476367441,10.471645068648,10.4188357228813,6.64970868927505,7.13430834166741,16.3175179943512,6.64970868927505,24.4828940478268,"max","max","mid","mid","min","min","Pf3D7_01_v3",134154,140371,"protein_coding_gene","-","VPS51","vacuolar protein sorting-associated protein 51, putative",FALSE,"VPS51",NA,NA,"PF3D7_0103100: VPS51","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_rescued","Active_rescued","Active_rescued","Active_rescued","Active_rescued","Active_rescued","Active","Active","Active","Active","Active","Active"
"26","PF3D7_0103200",77.7501909854851,82.1428571428571,81.283422459893,86.401833460657,83.8235294117647,86.8983957219251,9.14820473644004,83.050038197097,86.8983957219251,"Left",0.971214917156743,23.1404880668798,23.7909652379479,25.196240149773,36.203328702638,34.7618020074194,35.0759778305794,36.203328702638,23.1404880668798,91.8659451911328,"min","min","min","max","max","max","Pf3D7_01_v3",140493,143049,"protein_coding_gene","-","NT4","nucleoside transporter 4",FALSE,"NT4",NA,NA,"PF3D7_0103200: NT4","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"27","PF3D7_0103300",46.524064171123,41.9213139801375,41.2337662337662,29.2016806722689,25.0572956455309,27.2154316271963,21.4667685255921,35.1922587216705,46.524064171123,"Left",0.568259655284112,9.44465532922682,10.4684658422738,9.3410686198724,16.9841609834437,15.774854256767,15.0177119281551,16.9841609834437,9.3410686198724,44.3685634491185,"min","min","min","max","max","max","Pf3D7_01_v3",143388,146959,"protein_coding_gene","-",NA,"conserved protein, unknown function",FALSE,NA,NA,NA,"PF3D7_0103300","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"28","PF3D7_0103400",58.1168831168831,51.3559969442322,64.6676852559205,81.951871657754,78.3422459893048,78.9533995416348,30.5958747135218,68.8980137509549,81.951871657754,"Sides",0.467270392739078,22.3488124630219,20.2463103244699,23.6445636845961,17.3597769022555,18.1593438722032,18.0312613049018,23.6445636845961,17.3597769022555,64.5247861755978,"max","mid","max","min","min","min","Pf3D7_01_v3",147030,152795,"protein_coding_gene","-",NA,"zinc-carboxypeptidase, putative",FALSE,NA,NA,NA,"PF3D7_0103400","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"29","PF3D7_0103500",19.1558441558442,20.1680672268908,16.9786096256685,10.8670741023682,11.6501145912911,13.0634071810542,9.30099312452254,15.3138528138528,20.1680672268908,"Left",0.556227531052736,20.9873301795602,21.2931089534985,21.403389181831,14.8081302287752,13.9221288891717,15.7804430401264,21.403389181831,13.9221288891717,20.5707802408797,"max","max","max","min","min","min","Pf3D7_01_v3",153668,160630,"protein_coding_gene","+",NA,"conserved Plasmodium protein, unknown function",FALSE,NA,NA,NA,"PF3D7_0103500","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"30","PF3D7_0103600",26.9289533995416,39.7822765469824,32.4866310160428,27.8265851795264,29.5454545454545,35.9816653934301,12.8533231474408,32.091927680163,39.7822765469824,"Mid",0.633242051593859,14.2228120181056,18.2615587647359,14.406398547476,19.016364286475,22.739917612043,21.135579459189,22.739917612043,14.2228120181056,45.0645836969803,"min","mid","min","mid","max","max","Pf3D7_01_v3",160672,166273,"protein_coding_gene","+","PSH1","ATP-dependent DNA/RNA helicase PSH1",FALSE,NA,NA,NA,"PF3D7_0103600: PSH1","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"31","PF3D7_0103700",28.2276546982429,31.8372803666921,30.8632543926662,27.1199388846448,25.9931245225363,26.9862490450726,5.84415584415585,28.5045836516425,31.8372803666921,"Left",1.18065819219415,21.903150289264,23.4000188962991,20.196037828714,7.52016621128776,11.9949210151149,11.1614564820122,23.4000188962991,7.52016621128776,29.4423110490487,"max","max","max","min","min","min","Pf3D7_01_v3",166496,168687,"protein_coding_gene","+","PSTK","L-seryl-tRNA(Sec) kinase, putative",FALSE,"PSTK",NA,NA,"PF3D7_0103700: PSTK","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"32","PF3D7_0103800",33.7471352177235,37.0893812070283,30.5958747135218,24.3506493506494,32.6967150496562,30.3857906799083,12.7387318563789,31.4775910364146,37.0893812070283,"Right",0.922305589281658,26.5100343243444,28.4177933335725,24.3227864738788,35.7835673519177,34.49157433514,36.7277966497171,36.7277966497171,24.3227864738788,39.1276837144353,"min","min","min","max","max","max","Pf3D7_01_v3",168767,171442,"protein_coding_gene","-","ARP1","actin-related protein ARP1, putative",FALSE,"ARP1",NA,NA,"PF3D7_0103800: ARP1","Not CVGs",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"33","PF3D7_0103900",64.3239113827349,77.4255156608098,76.9862490450726,56.3789152024446,52.6165011459129,50.8021390374332,26.6233766233766,63.0888719124013,77.4255156608098,"Left",0.807288201278759,14.8721085375508,13.5763276788361,15.19931137456,24.4343539860354,23.8119446846242,24.2962516173039,24.4343539860354,13.5763276788361,58.5267935067202,"min","min","min","max","max","max","Pf3D7_01_v3",172469,175055,"protein_coding_gene","+","PIESP15","parasite-infected erythrocyte surface protein",FALSE,"PIESP15",NA,NA,"PF3D7_0103900: PIESP15","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
