"","Gene_id","Percent_12B","Percent_10G","Percent_3D7B","Percent_B11","Percent_A7","Percent_E5","MaxRedPercentDif","MeanRedPercent","MaxRedPercent","Interval","areaFC","area_12B","area_10G","area_3D7B","area_B11","area_A7","area_E5","MaxArea","MinArea","MeanPercent","rel_12B","rel_10G","rel_3D7B","rel_B11","rel_A7","rel_E5","Chrom","Start","Stop","Type","Strand","Name","Annot","Is_tRNA","Gene_name","Family","SubFamily","Label","Family_Grouped","Variant","Gam_specific","Difpeaks_12B_10G","Difpeaks_A7_E5","Difpeaks_A7_B11","Difpeaks_E5_B11","state_12B","state_10G","state_3D7B","state_B11","state_A7","state_E5","category_12B","category_10G","category_3D7B","category_B11","category_A7","category_E5"
"11","PF3D7_0101600",1.89075630252101,2.55920550038197,1.20320855614973,3.51413292589763,2.84568372803667,3.20855614973262,2.3109243697479,2.53692386045327,3.51413292589763,"Mid",0.0989825859340669,-1.47930467826486,NA,NA,-0.303935467445125,-0.378554243372463,-0.0737519580011129,-0.0737519580011129,-1.47930467826486,5.35651946238436,"min",NA,NA,"max","max","max","Pf3D7_01_v3",81764,83106,"protein_coding_gene","-","RIF","rifin",FALSE,"RIF","RIFIN","rifA","PF3D7_0101600: RIF","RIFIN",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed"
"12","PF3D7_0101800",3.38044308632544,3.13216195569137,2.7501909854851,4.73644003055768,5.69136745607334,4.20168067226891,2.94117647058824,3.98204736440031,5.69136745607334,"Left",0.130778101971921,NA,NA,-0.406053843699545,1.34007399018271,-0.516975057818572,0.945645609562288,1.34007399018271,-0.516975057818572,2.55716529935416,NA,NA,"min","max","min","max","Pf3D7_01_v3",87202,88177,"protein_coding_gene","-","STEVOR","stevor",FALSE,NA,"STEVOR","stevor","PF3D7_0101800: STEVOR","STEVOR",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed"
"13","PF3D7_0101900",5.82505729564553,0.439266615737204,1.12681436210848,2.86478227654698,1.94805194805195,1.75706646294882,5.38579067990833,2.32683982683983,5.82505729564553,"Sides",0.102192103665734,-0.613164094238606,NA,NA,0.640176326801362,0.825391449148488,0.837963777814821,0.837963777814821,-0.613164094238606,3.17681968930005,"min",NA,NA,"max","max","max","Pf3D7_01_v3",90241,91420,"protein_coding_gene","-","RIF","rifin",FALSE,"RIF","RIFIN","rifB","PF3D7_0101900: RIF","RIFIN",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed"
"14","PF3D7_0102000",19.4041252864782,19.4614209320092,25.5920550038197,1.52788388082506,2.17723453017571,0.190985485103132,25.4010695187166,11.3922841864018,25.5920550038197,"Left",0.21020502571144,2.79260339921293,2.78441686530651,2.2375376651783,0.903758737151077,2.45224378924613,-0.192307965889522,2.79260339921293,-0.192307965889522,6.64819340198988,"max","max","max","mid","max","min","Pf3D7_01_v3",93112,93875,"pseudogene","-","PHIST","Plasmodium exported protein (PHISTa), unknown function, pseudogene",FALSE,NA,"PHIST","PHISTa","PF3D7_0102000: PHIST","PHIST",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Active_FC","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Active","Var_Repressed","Var_Repressed","Var_Repressed"
"15","PF3D7_0102100",13.5408708938121,11.1917494270435,6.28342245989305,6.32161955691367,7.35294117647059,8.0977845683728,7.25744843391902,8.79806468041762,13.5408708938121,"Mid",0.112361243790631,0.260611326127585,0.588188188254218,-0.363230859621131,-0.686172004026629,-1.00734147357274,0.174271530539168,0.588188188254218,-1.00734147357274,9.54355035782859,"max","max","mid","min","min","max","Pf3D7_01_v3",95049,95899,"pseudogene","+","STEVOR","stevor, pseudogene",FALSE,NA,"STEVOR","stevor pseudogene","PF3D7_0102100: STEVOR","STEVOR",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed"
"16","PF3D7_0102200",98.4530175706646,98.0328495034377,97.9564553093965,97.8227654698243,97.746371275783,97.9182582123759,0.706646294881594,97.9882862235803,98.4530175706646,"Sides",0.213915391248889,4.75849614802533,5.24450772169704,4.45002622216658,2.26253156127976,2.66892655755203,2.20690916596283,5.24450772169704,2.20690916596283,98.7475999301798,"max","max","max","min","min","min","Pf3D7_01_v3",97589,103615,"protein_coding_gene","+","RESA","ring-infected erythrocyte surface antigen",FALSE,"RESA","OTHER","PHISTb_dnaj","PF3D7_0102200: RESA","Other CVGs",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Var_Active_FC","Var_Active_FC","Var_Active_FC","Var_Repressed_FC","Var_Repressed_FC","Var_Repressed_FC","Var_Active","Var_Active","Var_Active","Var_Repressed","Var_Repressed","Var_Repressed"
"17","PF3D7_0102300",79.9274255156608,73.6249045072575,74.8281130634072,74.1787624140565,81.0924369747899,77.2918258212376,7.46753246753246,76.8239113827349,81.0924369747899,"Mid",0.111882528231659,2.17487860763672,2.10820101807935,2.23744658236137,3.69693291896891,3.40168398660886,3.20806229467001,3.69693291896891,2.10820101807935,95.2478617559784,"min","min","min","max","max","max","Pf3D7_01_v3",104057,105792,"protein_coding_gene","+",NA,"Plasmodium exported protein, unknown function",FALSE,NA,NA,NA,"PF3D7_0102300","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"18","PF3D7_0102400",29.1061879297173,35.6760886172651,28.7624140565317,20.301757066463,23.5867074102368,23.5676088617265,15.3743315508021,26.8334606569901,35.6760886172651,"Mid",0.111191482486525,0.210788603384907,0.33807682940963,-0.0231599635416787,-1.17489111259854,-1.24084222189903,-1.16033459157644,0.33807682940963,-1.24084222189903,24.1228835747949,"max","max","max","min","min","min","Pf3D7_01_v3",107196,108348,"pseudogene","-",NA,"lysophospholipase, putative, pseudogene",FALSE,NA,NA,"Lysophospholipase","PF3D7_0102400","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"19","PF3D7_0102500",98.6249045072575,97.8991596638655,98.0328495034377,96.1229946524064,94.6715049656226,96.0847975553858,3.95339954163484,96.9060351413293,98.6249045072575,"Sides",0.0671129109539529,2.61163724949848,2.26370342140423,2.51243990731619,2.06383543512225,1.77494949938288,1.65863391395235,2.61163724949848,1.65863391395235,73.2675859661372,"max","mid","max","mid","min","min","Pf3D7_01_v3",109004,117516,"protein_coding_gene","-","EBA181","erythrocyte binding antigen-181",FALSE,"EBA181",NA,NA,"PF3D7_0102500: EBA181","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"20","PF3D7_0102600",23.77769289534,25.9931245225363,24.2551566080978,71.524064171123,77.3682200152788,75.362872421696,53.5905271199389,49.7135217723453,77.3682200152788,"Left",0.125206636661391,1.8966509351928,1.58809615541734,1.81056600718104,0.118716694601045,0.970577874676111,0.753194454832607,1.8966509351928,0.118716694601045,48.1650375283645,"max","max","max","min","mid","mid","Pf3D7_01_v3",118811,122534,"protein_coding_gene","-","FIKK1","serine/threonine protein kinase, FIKK family",FALSE,"FIKK1","FIKK","FIKK","PF3D7_0102600: FIKK1","FIKK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC_Dif_max","Active_FC_Dif_max","Active_FC_Dif_max","Inactive_FC_Dif_min","Active_FC_Dif_mid","Active_FC_Dif_mid","Active","Active","Active","Inactive","Active","Active"
"21","PF3D7_0102700",55.0420168067227,33.7280366692131,43.8120702826585,52.7501909854851,51.0695187165775,45.6455309396486,21.3139801375096,47.0078940667176,55.0420168067227,"Sides",0.0816313312808767,1.33834069349405,1.40296455474273,1.13594542140892,0.355722931375592,0.24379965055428,0.286042739894593,1.40296455474273,0.24379965055428,46.8689998254495,"max","max","max","min","min","min","Pf3D7_01_v3",124393,126213,"protein_coding_gene","+","MaTrA","merozoite-associated tryptophan-rich antigen",FALSE,"MaTrA",NA,NA,"PF3D7_0102700: MaTrA","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"22","PF3D7_0102800",40.6226126814362,58.9954163483575,58.9381207028266,28.4950343773873,26.3368983957219,23.7967914438503,35.1986249045073,39.53081232493,58.9954163483575,"Mid",0.0474712684997161,-0.4077895049055,-0.37201194515792,-0.434166095173612,0.239925917522357,-0.283108727649478,-0.124415438491077,0.239925917522357,-0.434166095173612,34.022080642346,"min","min","min","max","min","mid","Pf3D7_01_v3",125834,128373,"protein_coding_gene","-",NA,"seipin domain-containing protein, putative",FALSE,NA,NA,NA,"PF3D7_0102800","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"23","PF3D7_0102900",67.9144385026738,67.5133689839572,67.1504965622613,78.7624140565317,76.279602750191,80.1757066462949,13.0252100840336,72.9660045836517,80.1757066462949,"Mid",0.0443078804520591,0.686521227955127,0.684410667659086,0.732224320130991,0.350134780526626,0.135410127729023,0.103052417711752,0.732224320130991,0.103052417711752,82.8373189038226,"max","max","max","mid","min","min","Pf3D7_01_v3",128568,131554,"protein_coding_gene","-",NA,"aspartate--tRNA ligase",FALSE,NA,NA,NA,"PF3D7_0102900","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"24","PF3D7_0103000",36.1344537815126,30.366692131398,31.035141329259,59.8739495798319,69.7669977081742,69.3468296409473,39.4003055767762,49.4206773618538,69.7669977081742,"Right",0.160794220896327,1.16412930686941,1.31559665270636,1.14782131276675,-0.757920691459627,-0.967681284021488,-0.961636459844802,1.31559665270636,-0.967681284021488,40.7510036655612,"max","max","max","min","min","min","Pf3D7_01_v3",131608,134133,"protein_coding_gene","-",NA,"vacuolar protein sorting-associated protein VTA1, putative",FALSE,NA,NA,NA,"PF3D7_0103000","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC_Dif_max","Active_FC_Dif_max","Active_FC_Dif_max","Inactive_FC_Dif_min","Inactive_FC_Dif_min","Inactive_FC_Dif_min","Active","Active","Active","Inactive","Inactive","Inactive"
"25","PF3D7_0103100",44.576012223071,45.550038197097,50.7639419404125,50.3246753246753,52.4255156608098,56.1879297173415,11.6119174942704,49.9713521772345,56.1879297173415,"Sides",0.0505529678595744,-0.427503903596559,-0.437754863373282,-0.90576524394263,-0.896545816233753,-1.14535604720251,-1.13389819146938,-0.427503903596559,-1.14535604720251,24.4828940478268,"max","max","mid","mid","min","min","Pf3D7_01_v3",134154,140371,"protein_coding_gene","-","VPS51","vacuolar protein sorting-associated protein 51, putative",FALSE,"VPS51",NA,NA,"PF3D7_0103100: VPS51","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC_rescued","Active_FC_rescued","Active_FC_rescued","Active_FC_rescued","Active_FC_rescued","Active_FC_rescued","Active","Active","Active","Active","Active","Active"
"26","PF3D7_0103200",77.7501909854851,82.1428571428571,81.283422459893,86.401833460657,83.8235294117647,86.8983957219251,9.14820473644004,83.050038197097,86.8983957219251,"Left",0.0804102622711123,0.135214747026849,0.191073032801759,0.302663193914055,1.27704047127664,1.07947724982904,1.05257791321155,1.27704047127664,0.135214747026849,91.8659451911328,"min","min","min","max","max","max","Pf3D7_01_v3",140493,143049,"protein_coding_gene","-","NT4","nucleoside transporter 4",FALSE,"NT4",NA,NA,"PF3D7_0103200: NT4","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"27","PF3D7_0103300",46.524064171123,41.9213139801375,41.2337662337662,29.2016806722689,25.0572956455309,27.2154316271963,21.4667685255921,35.1922587216705,46.524064171123,"Mid",0.0475663725022188,-1.45617138489628,-1.34973863968386,-1.31006308568008,-0.78072889536477,-0.835507972750561,-0.924878712587435,-0.78072889536477,-1.45617138489628,44.3685634491185,"min","min","min","max","max","max","Pf3D7_01_v3",143388,146959,"protein_coding_gene","-",NA,"conserved protein, unknown function",FALSE,NA,NA,NA,"PF3D7_0103300","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"28","PF3D7_0103400",58.1168831168831,51.3559969442322,64.6676852559205,81.951871657754,78.3422459893048,78.9533995416348,30.5958747135218,68.8980137509549,81.951871657754,"Sides",0.0391536530568135,0.158684132417811,-0.0294083302274704,0.301733987428357,-0.254247885978395,-0.117247049332579,-0.196550465212832,0.301733987428357,-0.254247885978395,64.5247861755978,"max","mid","max","min","min","min","Pf3D7_01_v3",147030,152795,"protein_coding_gene","-",NA,"zinc-carboxypeptidase, putative",FALSE,NA,NA,NA,"PF3D7_0103400","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"29","PF3D7_0103500",19.1558441558442,20.1680672268908,16.9786096256685,10.8670741023682,11.6501145912911,13.0634071810542,9.30099312452254,15.3138528138528,20.1680672268908,"Mid",0.0418575018291488,0.713047797341763,0.839252561385838,0.48641006329907,0.244876035411926,0.31919878370293,0.472095163410837,0.839252561385838,0.244876035411926,20.5707802408797,"max","max","mid","min","min","mid","Pf3D7_01_v3",153668,160630,"protein_coding_gene","+",NA,"conserved Plasmodium protein, unknown function",FALSE,NA,NA,NA,"PF3D7_0103500","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"30","PF3D7_0103600",26.9289533995416,39.7822765469824,32.4866310160428,27.8265851795264,29.5454545454545,35.9816653934301,12.8533231474408,32.091927680163,39.7822765469824,"Mid",0.0601647097150676,-0.613172298495201,-0.25667470622865,-0.558050143336784,-0.0995366462063259,0.241166579458758,0.101862429813,0.241166579458758,-0.613172298495201,45.0645836969803,"min","mid","min","mid","max","max","Pf3D7_01_v3",160672,166273,"protein_coding_gene","+","PSH1","ATP-dependent DNA/RNA helicase PSH1",FALSE,NA,NA,NA,"PF3D7_0103600: PSH1","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"31","PF3D7_0103700",28.2276546982429,31.8372803666921,30.8632543926662,27.1199388846448,25.9931245225363,26.9862490450726,5.84415584415585,28.5045836516425,31.8372803666921,"Left",0.085504610863786,0.0427192634034075,0.162070511853638,-0.0459813613713097,-1.05209496241212,-0.537074225050731,-0.632501435636744,0.162070511853638,-1.05209496241212,29.4423110490487,"max","max","max","min","mid","mid","Pf3D7_01_v3",166496,168687,"protein_coding_gene","+","PSTK","L-seryl-tRNA(Sec) kinase, putative",FALSE,"PSTK",NA,NA,"PF3D7_0103700: PSTK","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"32","PF3D7_0103800",33.7471352177235,37.0893812070283,30.5958747135218,24.3506493506494,32.6967150496562,30.3857906799083,12.7387318563789,31.4775910364146,37.0893812070283,"Sides",0.0621032836419704,0.243183988056747,0.124382137909045,-0.0247182811139536,0.837093038991832,0.681066816080286,0.857148346602026,0.857148346602026,-0.0247182811139536,39.1276837144353,"min","min","min","max","max","max","Pf3D7_01_v3",168767,171442,"protein_coding_gene","-","ARP1","actin-related protein ARP1, putative",FALSE,"ARP1",NA,NA,"PF3D7_0103800: ARP1","Not CVGs",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"33","PF3D7_0103900",64.3239113827349,77.4255156608098,76.9862490450726,56.3789152024446,52.6165011459129,50.8021390374332,26.6233766233766,63.0888719124013,77.4255156608098,"Left",0.0625407204229997,-0.482876591638249,-0.566704207256771,-0.39438355804926,0.321374022749825,0.301987877838613,0.293010378345651,0.321374022749825,-0.566704207256771,58.5267935067202,"min","min","min","max","max","max","Pf3D7_01_v3",172469,175055,"protein_coding_gene","+","PIESP15","parasite-infected erythrocyte surface protein",FALSE,"PIESP15",NA,NA,"PF3D7_0103900: PIESP15","Not CVGs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
