Gene_id	Variant	Percent_12B	Percent_10G	Percent_3D7B	MaxRedPercentDif	MeanRedPercent	MaxRedPercent	Interval	areaFC	area_12B	area_10G	area_3D7B	MaxArea	MinArea	MeanPercent	rel_12B	rel_10G	rel_3D7B	Gene_name	Annot	state_12B	state_10G	state_3D7B	category_12B	category_10G	category_3D7B
PF3D7_0101100	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.83888985861407	NA	NA	NA	EPF4	exported protein family 4	Not_Settable	Not_Settable	Not_Settable	Not_Settable	Not_Settable	Not_Settable
PF3D7_0101200	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.817769244196194	NA	NA	NA	EPF3	exported protein family 3	Not_Settable	Not_Settable	Not_Settable	Not_Settable	Not_Settable	Not_Settable
PF3D7_0101300	TRUE	7.639419404125286	6.302521008403361	22.517188693659282	16.21466768525592	12.153043035395976	22.517188693659282	Left	1.9627861337906847	48.7354925155961	48.8980336835859	75.1349660150808	75.1349660150808	48.7354925155961	31.176906964566243	min	min	max	MC-2TM	Pfmc-2TM Maurer's cleft two transmembrane protein	CVG_Repressed_FC	CVG_Repressed_FC	CVG_Active_FC	CVG_Repressed	CVG_Repressed	CVG_Active
PF3D7_0101400	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.595130040146623	NA	NA	NA	EPF1	exported protein family 1, pseudogene	Not_Settable	Not_Settable	Not_Settable	Not_Settable	Not_Settable	Not_Settable
PF3D7_0101500	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.589282597311922	NA	NA	NA	VAR	erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene	Not_Settable	Not_Settable	Not_Settable	Not_Settable	Not_Settable	Not_Settable
PF3D7_0101600	TRUE	1.8907563025210083	2.559205500381971	1.2032085561497325	1.3559969442322384	1.8843901196842372	2.559205500381971	No Data	NA	NA	NA	NA	NA	NA	5.356519462384361	NA	NA	NA	RIF	rifin	CVG_Repressed_FCna	CVG_Repressed_FCna	CVG_Repressed_FCna	CVG_Repressed	CVG_Repressed	CVG_Repressed
PF3D7_0101700	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.436550881480189	NA	NA	NA	VAR	erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene	Not_Settable	Not_Settable	Not_Settable	Not_Settable	Not_Settable	Not_Settable
PF3D7_0101800	TRUE	3.3804430863254393	3.132161955691368	2.750190985485103	0.6302521008403361	3.08759867583397	3.3804430863254393	No Data	NA	NA	NA	NA	NA	NA	2.557165299354163	NA	NA	NA	null	stevor	CVG_Repressed_FCna	CVG_Repressed_FCna	CVG_Repressed_FCna	CVG_Repressed	CVG_Repressed	CVG_Repressed
PF3D7_0101900	TRUE	5.825057295645531	0.439266615737204	1.1268143621084799	5.385790679908327	2.463712757830405	5.825057295645531	No Data	NA	NA	NA	NA	NA	NA	3.176819689300052	NA	NA	NA	RIF	rifin	CVG_Repressed_FCna	CVG_Repressed_FCna	CVG_Repressed_FCna	CVG_Repressed	CVG_Repressed	CVG_Repressed
PF3D7_0102000	TRUE	19.404125286478227	19.46142093200917	25.59205500381971	6.187929717341483	21.48586707410237	25.59205500381971	Sides	0.7090726158232717	43.1448569739945	43.8486783691091	34.3116516862861	43.8486783691091	34.3116516862861	6.648193401989876	max	max	min	null	Plasmodium exported protein (PHISTa), unknown function, pseudogene	CVG_Undetermined_noFC	CVG_Undetermined_noFC	CVG_Undetermined_noFC	No_Category	No_Category	No_Category
PF3D7_0102100	TRUE	13.540870893812071	11.191749427043545	6.283422459893048	7.2574484339190235	10.338680926916222	13.540870893812071	Mid	0.8178936052053158	24.1230000956114	27.7358864867478	16.7352174967363	27.7358864867478	16.7352174967363	9.543550357828591	max	max	min	null	stevor, pseudogene	CVG_Repressed_noFC	CVG_Repressed_noFC	CVG_Repressed_noFC	CVG_Repressed	CVG_Repressed	CVG_Repressed
PF3D7_0102200	TRUE	98.45301757066463	98.03284950343773	97.95645530939649	0.4965622612681386	98.14744079449962	98.45301757066463	Left	0.4567200861603273	51.3094396642479	53.750028487369804	47.6071433285134	53.750028487369804	47.6071433285134	98.74759993017979	mid	max	min	RESA	ring-infected erythrocyte surface antigen	CVG_Active_noFC	CVG_Active_noFC	CVG_Active_noFC	CVG_Active	CVG_Active	CVG_Active
PF3D7_0102300	FALSE	79.92742551566081	73.62490450725745	74.82811306340717	6.30252100840336	76.12681436210848	79.92742551566081	Sides	0.279540186340037	30.114401084812	26.4064688899973	26.3545855785385	30.114401084812	26.3545855785385	95.24786175597836	max	min	min	null	Plasmodium exported protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0102400	FALSE	29.106187929717343	35.67608861726509	28.762414056531703	6.913674560733384	31.18156353450471	35.67608861726509	Mid	0.30712200092223807	23.5584961248499	24.9311272812417	20.8003363688376	24.9311272812417	20.8003363688376	24.1228835747949	max	max	min	null	lysophospholipase, putative, pseudogene	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_0102500	FALSE	98.62490450725745	97.89915966386555	98.03284950343773	0.725744843391908	98.18563789152024	98.62490450725745	Left	0.4604687907370037	14.2607669582772	8.0674617228645	13.1979312174734	14.2607669582772	8.0674617228645	73.2675859661372	max	min	max	EBA181	erythrocyte binding antigen-181	Active	Active	Active	Active	Active	Active
PF3D7_0102600	FALSE	23.777692895339957	25.993124522536288	24.255156608097785	2.215431627196331	24.675324675324678	25.993124522536288	Mid	0.42661610129188093	32.4559324540166	26.7179458916408	30.8502725332874	32.4559324540166	26.7179458916408	48.165037528364465	max	min	max	FIKK1	serine/threonine protein kinase, FIKK family	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0102700	FALSE	55.04201680672269	33.72803666921314	43.81207028265852	21.313980137509553	44.194041252864785	55.04201680672269	Left	0.17162609552103347	30.685695717927	28.8190490671066	28.3773247331691	30.685695717927	28.3773247331691	46.86899982544947	max	min	min	MaTrA	merozoite-associated tryptophan-rich antigen	Active	Active	Active	Active	Active	Active
PF3D7_0102800	FALSE	40.62261268143621	58.99541634835752	58.93812070282658	18.372803666921314	52.85204991087344	58.99541634835752	Sides	0.265993596276751	13.6470464078069	12.5611298071455	10.0694325378846	13.6470464078069	10.0694325378846	34.022080642345955	max	max	min	null	seipin domain-containing protein, putative	Active	Active	Active	Active	Active	Active
PF3D7_0102900	FALSE	67.9144385026738	67.51336898395722	67.15049656226127	0.7639419404125363	67.52610134963076	67.9144385026738	Right	0.08637732500137522	16.4728277171707	16.287473532997	17.4492485542655	17.4492485542655	16.287473532997	82.83731890382265	min	min	max	null	aspartate--tRNA ligase	Active	Active	Active	Active	Active	Active
PF3D7_0103000	FALSE	36.134453781512605	30.366692131398015	31.035141329258977	5.76776165011459	32.512095747389864	36.134453781512605	Mid	0.575707819961866	18.7578552360338	26.5011254145209	20.9922588577216	26.5011254145209	18.7578552360338	40.751003665561186	min	max	min	null	vacuolar protein sorting-associated protein VTA1, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0103100	FALSE	44.57601222307105	45.550038197097024	50.76394194041253	6.187929717341483	46.9633307868602	50.76394194041253	Left	0.481831931898084	8.9121433189506	7.83151421158018	2.43150383492137	8.9121433189506	2.43150383492137	24.482894047826846	max	max	min	VPS51	vacuolar protein sorting-associated protein 51, putative	Active_rescued	Active_rescued	Active_rescued	Active	Active	Active
PF3D7_0103200	FALSE	77.7501909854851	82.14285714285714	81.28342245989305	4.392666157372034	80.3921568627451	82.14285714285714	Mid	0.27398360606316	26.5119700918278	28.6392008684066	30.1970495933773	30.1970495933773	26.5119700918278	91.86594519113284	min	mid	max	NT4	nucleoside transporter 4	Active	Active	Active	Active	Active	Active
PF3D7_0103300	FALSE	46.524064171122994	41.92131398013751	41.23376623376623	5.290297937356762	43.22638146167558	46.524064171122994	Mid	0.09906868015547136	4.67142049581755	6.00389424390864	5.41703180299013	6.00389424390864	4.67142049581755	44.36856344911852	min	max	mid	null	conserved protein, unknown function	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0103400	FALSE	58.11688311688312	51.35599694423224	64.66768525592055	13.311688311688307	58.04685510567864	64.66768525592055	Left	0.26061534997922675	18.8042112318435	16.0697626151541	19.5750390723747	19.5750390723747	16.0697626151541	64.52478617559784	max	min	max	null	zinc-carboxypeptidase, putative	Active	Active	Active	Active	Active	Active
PF3D7_0103500	FALSE	19.155844155844157	20.168067226890756	16.97860962566845	3.189457601222305	18.76750700280112	20.168067226890756	Mid	0.27209882187344964	29.2492190266163	30.5513328342009	26.891603680003	30.5513328342009	26.891603680003	20.570780240879735	mid	max	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_0103600	FALSE	26.928953399541633	39.78227654698243	32.486631016042786	12.853323147440797	33.06595365418895	39.78227654698243	Mid	0.3002785685226988	14.2228120181056	18.2615587647359	14.406398547476	18.2615587647359	14.2228120181056	45.06458369698028	min	max	min	null	ATP-dependent RNA helicase, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0103700	FALSE	28.227654698242933	31.837280366692134	30.863254392666157	3.609625668449201	30.309396485867076	31.837280366692134	Left	0.23821420576840874	21.903150289264	23.4000188962991	20.196037828714	23.4000188962991	20.196037828714	29.4423110490487	mid	max	min	PSTK	L-seryl-tRNA(Sec) kinase, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0103800	FALSE	33.747135217723454	37.08938120702827	30.59587471352177	6.493506493506498	33.81079704609117	37.08938120702827	Left	0.41926472193334724	11.8336153671071	6.19450485710358	6.9776879548032	11.8336153671071	6.19450485710358	39.12768371443533	max	min	min	1 ARP	actin-related protein	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0103900	FALSE	64.3239113827349	77.42551566080978	76.98624904507257	13.101604278074873	72.91189202953909	77.42551566080978	Left	0.1206679327675763	14.8721085375508	13.5763276788361	15.19931137456	15.19931137456	13.5763276788361	58.526793506720196	max	min	max	PIESP15	parasite-infected erythrocyte surface protein	Active	Active	Active	Active	Active	Active
PF3D7_0104000	FALSE	12.165775401069519	12.165775401069519	8.823529411764707	3.3422459893048124	11.051693404634582	12.165775401069519	Right	0.6294126635533381	24.4080459181911	29.948581732214	21.4829814074216	29.948581732214	21.4829814074216	19.7809390818642	mid	max	min	TRSP	thrombospondin-related sporozoite protein	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_0104100	FALSE	64.97326203208557	54.583651642475175	52.158135981665396	12.815126050420176	57.23834988540872	64.97326203208557	Sides	0.3119752912666469	31.4596151875247	30.5929739787408	27.2635475199883	31.4596151875247	27.2635475199883	44.6522080642346	max	max	min	null	conserved Plasmodium membrane protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0104200	FALSE	97.66997708174179	96.50496562261269	96.08479755538579	1.5851795263560007	96.75324675324676	97.66997708174179	Left	0.2567509081052417	31.6155768087988	30.3029785723542	33.7562782863697	33.7562782863697	30.3029785723542	82.49039972071915	mid	min	max	null	StAR-related lipid transfer protein	Active	Active	Active	Active	Active	Active
PF3D7_0104300	FALSE	84.75935828877004	79.4881588999236	87.26126814362108	7.773109243697476	83.83626177743824	87.26126814362108	Mid	0.1774123677503643	14.6695105503008	16.6952221718462	14.3090258256038	16.6952221718462	14.3090258256038	70.88933496247164	min	max	min	UBP1	ubiquitin carboxyl-terminal hydrolase 1, putative	Active	Active	Active	Active	Active	Active
PF3D7_0104400	FALSE	48.529411764705884	55.38579067990833	62.490450725744836	13.961038961038952	55.46855105678635	62.490450725744836	Left	0.1549128982030632	14.9094910941843	14.5518637198637	16.6354422006949	16.6354422006949	14.5518637198637	62.947285739221506	min	min	max	LytB	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	Active	Active	Active	Active	Active	Active
PF3D7_0104500	FALSE	38.0061115355233	35.370511841100075	39.05653170359052	3.686019862490447	37.4777183600713	39.05653170359052	Mid	0.23986991683297393	31.3249660911597	32.7007493210506	34.5512164725632	34.5512164725632	31.3249660911597	79.41612846919183	min	mid	max	null	conserved protein, unknown function	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0104600	FALSE	12.70053475935829	16.424751718869366	14.152024446142091	3.724216959511077	14.42577030812325	16.424751718869366	Right	0.2946360048779108	11.6254174248066	15.5882716904145	12.1559163017453	15.5882716904145	11.6254174248066	21.637720370047127	min	max	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_0104700	FALSE	3.0939648586707413	3.1512605042016806	2.3682200152788386	0.783040488922842	2.8711484593837535	3.1512605042016806	Left	0.8338575301087584	19.2688845759189	30.4842683558817	25.2412913868949	30.4842683558817	19.2688845759189	5.2626985512305815	min	max	mid	MFR2	major facilitator superfamily-related transporter, putative	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_0104800	FALSE	71.6768525592055	72.13521772345301	69.76699770817419	2.3682200152788226	71.1930226636109	72.13521772345301	Left	0.45680585850315975	26.3627390454257	23.5472184634045	29.691257260272	29.691257260272	23.5472184634045	45.40059347181009	mid	min	max	NPT1	novel putative transporter 1, putative	Active	Active	Active	Active	Active	Active
PF3D7_0104900	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.266015011345786	NA	NA	NA	null	RNase MRP	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_0105000	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84.77919357654041	NA	NA	NA	null	unspecified product	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_0105100	FALSE	23.968678380443087	27.043544690603515	24.579831932773107	3.074866310160427	25.197351667939902	27.043544690603515	Mid	0.3456771060828994	35.1454087231602	36.4087046210178	31.7593475442028	36.4087046210178	31.7593475442028	40.905917263047655	max	max	min	null	conserved Apicomplexan protein, unknown function	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0105200	FALSE	50.26737967914438	65.4507257448434	58.00229182582124	15.183346065699013	57.906799083269675	65.4507257448434	Sides	0.1783438724334423	17.4035756954464	16.3906620674072	15.0048506112166	17.4035756954464	15.0048506112166	68.18816547390469	max	mid	min	null	heptatricopeptide repeat and RAP domain-containing protein, putative	Active	Active	Active	Active	Active	Active
PF3D7_0105300	FALSE	88.94194041252865	88.13980137509549	89.70588235294117	1.5660809778456866	88.92920804685511	89.70588235294117	Sides	0.16909053139611918	35.281234200192	33.0069665529142	34.0831560667678	35.281234200192	33.0069665529142	84.6220980973992	max	min	mid	CAP	cyclase-associated protein	Active	Active	Active	Active	Active	Active
PF3D7_0105400	FALSE	84.07181054239878	87.49045072574484	79.37356760886173	8.116883116883102	83.64527629233511	87.49045072574484	Sides	0.4773361896566246	38.7816222663244	32.3614505154428	33.7338583800388	38.7816222663244	32.3614505154428	79.403037179263407	max	min	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0105500	FALSE	15.870893812070284	20.626432391138273	19.671504965622614	4.75553857906799	18.722943722943725	20.626432391138273	Left	0.5189811301612789	42.3469979462607	40.2775457243176	35.3667017455915	42.3469979462607	35.3667017455915	27.101152033513703	max	max	min	null	conserved protein, unknown function	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_0105600	FALSE	35.198624904507255	38.559969442322384	37.70053475935829	3.3613445378151283	37.153043035395974	38.559969442322384	Sides	0.30882077920367285	29.6672375452539	31.8383597395761	27.6847202592867	31.8383597395761	27.6847202592867	30.821260254843775	mid	max	min	null	conserved Plasmodium protein, unknown function	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0105700	FALSE	55.15660809778456	60.71428571428571	59.07181054239877	5.557677616501145	58.314234784823014	60.71428571428571	Left	0.1886932798478366	16.6333812161841	14.8783290600426	14.0954566022307	16.6333812161841	14.0954566022307	36.21268982370396	max	min	min	null	asparagine-rich antigen Pfa35-2	Active	Active	Active	Active	Active	Active
PF3D7_0105800	FALSE	70.24446142093201	71.65775401069519	75.07639419404126	4.831932773109244	72.32620320855615	75.07639419404126	Mid	0.34001580982315255	33.14578783289	30.6141074517805	28.5725751907686	33.14578783289	28.5725751907686	71.75990574271252	max	mid	min	null	cyclin-dependent kinases regulatory subunit, putative	Active	Active	Active	Active	Active	Active
PF3D7_0105900	FALSE	77.50190985485104	79.37356760886173	73.94957983193278	5.4239877769289535	76.94168576521518	79.37356760886173	Sides	0.13974294594383654	27.1589179988144	25.4077093056361	27.2872519285807	27.2872519285807	25.4077093056361	50.65456449642171	max	min	max	null	3'-5' exonuclease, putative	Active	Active	Active	Active	Active	Active
PF3D7_0106000	FALSE	82.63941940412529	86.01986249045072	87.54774637127578	4.9083269671504866	85.40234275528393	87.54774637127578	Right	0.19623370782518212	29.5577463000053	26.9184029297566	28.0582351732535	29.5577463000053	26.9184029297566	59.83810438121836	max	min	mid	null	conserved protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0106100	FALSE	73.58670741023681	74.40794499618029	75.26737967914438	1.6806722689075713	74.42067736185383	75.26737967914438	Left	0.3186974355339704	33.9784982675895	31.9398422475453	29.6920177596576	33.9784982675895	29.6920177596576	60.48612323267586	max	mid	min	null	V-type proton ATPase subunit C, putative	Active	Active	Active	Active	Active	Active
PF3D7_0106200	FALSE	51.088617265087855	63.99923605805958	60.618792971734145	12.910618792971725	58.56888209829386	63.99923605805958	Right	0.256414080130736	30.1508525701538	29.2140575730026	26.7020831923954	30.1508525701538	26.7020831923954	45.7867865246989	max	max	min	null	EF hand domain-containing protein, putative	Active	Active	Active	Active	Active	Active
PF3D7_0106300	FALSE	95.2253628724217	94.84339190221543	94.69060351413292	0.5347593582887811	94.91978609625669	95.2253628724217	Mid	0.17725196165898896	19.3758675920655	16.9918287077521	18.020297624802	19.3758675920655	16.9918287077521	84.01553499738174	max	min	mid	ATP6	calcium-transporting ATPase	Active	Active	Active	Active	Active	Active
PF3D7_0106400	FALSE	59.16730328495034	55.61497326203209	52.27272727272727	6.8945760122230695	55.685001273236566	59.16730328495034	Sides	0.2659584353974052	31.3759105489494	27.7987695928543	30.148204832132	31.3759105489494	27.7987695928543	79.17830336882528	max	min	mid	null	pre-rRNA-processing protein TSR2, putative	Active	Active	Active	Active	Active	Active
PF3D7_0106500	FALSE	25.30557677616501	32.887700534759354	31.16883116883117	7.582123758594342	29.787369493251845	32.887700534759354	Left	0.42716313129789896	9.0216993819697	7.06040456281033	3.27635526601296	9.0216993819697	3.27635526601296	27.79062663641124	max	mid	min	null	conserved Plasmodium protein, unknown function	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0106600	FALSE	9.663865546218489	8.689839572192513	7.754010695187167	1.909854851031322	8.702571937866056	9.663865546218489	Right	0.3547316170537769	14.8645353647527	17.9660376344664	13.1948973850931	17.9660376344664	13.1948973850931	12.596002792808518	mid	max	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_0106700	FALSE	59.70206264323912	53.87700534759359	54.239877769289535	5.825057295645529	55.93964858670741	59.70206264323912	Right	0.24261036939084912	5.01330243714035	7.10180387203259	8.27641190544727	8.27641190544727	5.01330243714035	63.63239657880957	min	mid	max	AARP2	small ribosomal subunit assembling AARP2 protein	Active	Active	Active	Active	Active	Active
PF3D7_0106800	FALSE	88.10160427807486	89.82047364400304	83.46065699006876	6.359816653934288	87.12757830404888	89.82047364400304	Sides	0.22988016814514495	16.4126835083716	18.5653520765697	15.4734638150175	18.5653520765697	15.4734638150175	73.9439692791063	min	max	min	RAB5c	ras-related protein Rab-5C	Active	Active	Active	Active	Active	Active
PF3D7_0106900	FALSE	64.09472880061115	78.38044308632544	78.11306340718104	14.285714285714292	73.52941176470588	78.38044308632544	Mid	0.3183172509708549	14.7919345150483	18.6688745555577	19.0733015406063	19.0733015406063	14.7919345150483	57.706406004538316	min	max	max	IspD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, putative	Active	Active	Active	Active	Active	Active
PF3D7_0107000	FALSE	82.9640947288006	91.27196333078686	90.56531703590527	8.307868601986257	88.26712503183091	91.27196333078686	Sides	0.33768435022852045	36.7364429064533	32.2809272012203	36.8227817117939	36.8227817117939	32.2809272012203	82.97259556641647	max	min	max	CEN1	centrin-1	Active	Active	Active	Active	Active	Active
PF3D7_0107100	FALSE	21.14209320091673	24.484339190221544	23.834988540870896	3.342245989304814	23.15380697733639	24.484339190221544	Mid	0.28692128342927126	38.0693528080979	36.078873303039	34.2102615459742	38.0693528080979	34.2102615459742	27.24297434107174	max	mid	min	null	conserved protein, unknown function	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_0107200	FALSE	18.372803666921314	17.914438502673796	17.09320091673033	1.2796027501909855	17.793481028775147	18.372803666921314	Left	0.2499663078647511	19.1928395482758	20.617947368557	17.2559005277761	20.617947368557	17.2559005277761	29.610315936463607	mid	max	min	CCR4-3	CCR4 domain-containing protein 3, putative	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_0107300	FALSE	8.269671504965622	9.969442322383498	9.511077158135981	1.6997708174178765	9.250063661828367	9.969442322383498	Right	0.22316325455447814	9.27828152642716	9.78892166258692	6.78737588882919	9.78892166258692	6.78737588882919	14.356781288182928	max	max	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_0107400	FALSE	20.6646294881589	20.6646294881589	21.31398013750955	0.649350649350648	20.881079704609117	21.31398013750955	Left	0.5606595966232789	16.189897772856	23.7307693474391	18.0966680547179	23.7307693474391	16.189897772856	56.19218013614942	min	max	min	null	ATP synthase-associated protein, putative	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_0107500	FALSE	84.16730328495035	86.65011459129106	83.32696715049657	3.323147440794486	84.71479500891266	86.65011459129106	Left	0.16518156669078074	27.7715877869316	28.1488908536104	25.9271987816194	28.1488908536104	25.9271987816194	85.54721591900855	max	max	min	NCR1	Niemann-Pick type C1-related protein	Active	Active	Active	Active	Active	Active
PF3D7_0107600	FALSE	9.20550038197097	9.663865546218489	8.231474407944996	1.432391138273493	9.033613445378151	9.663865546218489	Mid	0.5585787850197808	9.05579231011897	11.4113935345206	3.89850887600455	11.4113935345206	3.89850887600455	7.1260254843777275	max	max	min	eIK2	eukaryotic translation initiation factor 2-alpha kinase 2, putative	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_0107700	FALSE	26.967150496562258	31.092436974789916	29.812834224598934	4.1252864782276575	29.290807231983703	31.092436974789916	Left	0.19973009842585873	25.6139078443041	23.950292385605	22.9275380204763	25.6139078443041	22.9275380204763	35.298481410368304	max	mid	min	null	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST3/OST6, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
